loan_amnt,term,int_rate,grade,emp_length,home_ownership,annual_inc,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,revol_util,total_acc,application_type,loan_status
20434.98810347525,60,10.046142815172761,B,3,MORTGAGE,46126.908961965055,credit_card,31.82213254022163,1,1,12,0,2232.9084229017526,50.32062797511718,22,Individual,1
24526.571484677163,36,24.66830230532856,D,7,OWN,49510.064383024204,debt_consolidation,35.473775471157204,0,2,9,0,28793.718593998892,25.968259795291093,14,Individual,1
9863.18108882683,36,11.077751359416437,A,2,RENT,44056.49745418804,credit_card,6.3043728273054445,1,1,10,0,44406.37400160353,57.714710733108674,30,Joint App,1
22207.695745278128,60,11.474484619738167,A,3,MORTGAGE,36979.90284515915,debt_consolidation,7.964869204884661,0,0,12,0,38058.2266325196,21.70405587330173,17,Individual,1
28103.83519173756,36,24.793857355730445,A,1,MORTGAGE,34897.085857878265,debt_consolidation,15.294376936930604,2,1,9,0,32945.73580831381,14.609681798380835,24,Individual,1
21091.514107076964,36,7.678549863313098,B,0,RENT,68388.31716248691,home_improvement,20.162535162744142,0,2,8,1,6352.845603090313,75.42931330252932,20,Joint App,1
39621.12165281271,36,20.2106797601939,A,7,RENT,76663.80742558018,home_improvement,21.389691946159846,0,1,9,0,38754.175039622496,43.692714439335234,19,Joint App,1
24842.32459366132,36,23.71625516965453,A,6,OWN,34448.7440733722,debt_consolidation,15.427353988801752,0,1,11,0,19487.592529081037,66.66075518256743,18,Individual,0
15467.974791094593,60,15.235899885508372,D,9,OWN,35462.53922346033,credit_card,23.449119604117165,1,1,11,0,5916.162288614857,37.017687737719875,19,Individual,0
31113.92907701769,36,5.050435234056401,D,1,MORTGAGE,31578.732838447497,other,29.443402868554195,1,0,4,0,28125.17207232971,95.03866708486449,26,Individual,1
7648.03795168404,36,12.501178882262124,D,7,MORTGAGE,28364.289424613715,major_purchase,28.004902556661623,0,1,15,0,17407.932562515933,18.407862042776813,8,Individual,1
15996.116734544396,60,7.231379847696542,D,9,OWN,53280.47545601844,credit_card,1.2083209396957173,0,1,12,0,15311.11333129262,31.611171500333256,19,Individual,1
14531.399064725847,60,13.323753218673914,B,2,MORTGAGE,33322.575508036265,debt_consolidation,23.73185697866319,0,1,13,1,37650.22855142366,87.47361225408382,24,Individual,0
17840.476709203314,60,20.800535232845693,E,6,RENT,40430.16531495001,debt_consolidation,28.50500809922648,0,0,12,0,13526.2691474146,87.74954902713017,23,Individual,1
31489.413211220326,36,13.774230977676009,C,0,OWN,44553.26830651707,major_purchase,8.026909912083621,0,0,10,2,26868.72258018255,28.312397689281234,12,Individual,1
19882.74825437289,60,13.63850242691845,C,2,RENT,7509.116404753905,debt_consolidation,24.144791126763177,1,1,14,0,11955.561654132234,80.25094191018192,14,Individual,0
31966.563560372546,36,16.135789538376933,D,8,MORTGAGE,26463.273795201138,other,4.433036041648615,2,1,14,0,25960.455529936844,72.5531970790726,20,Individual,1
23483.06722245477,60,16.633811694953604,B,3,RENT,37889.18842355939,credit_card,26.597952470296136,0,4,14,0,24745.789425498893,80.74874659638009,16,Joint App,1
14340.70795164466,36,22.125926175979426,D,0,RENT,52441.94368066524,credit_card,24.81631115892011,0,2,5,0,12078.248770679318,6.345024335722471,17,Joint App,1
32589.171003655425,60,11.16710878457903,B,10,MORTGAGE,78748.12453408135,credit_card,9.638346529005197,0,1,14,0,39667.75495210789,42.272365931165524,29,Individual,1
10293.297151570572,60,21.43342528736032,A,5,MORTGAGE,36600.78265615396,debt_consolidation,35.01304343715935,1,3,11,1,7175.5733055190285,26.23569520893175,19,Individual,1
9750.936212192024,36,16.318674973840945,A,0,RENT,17313.09926593155,home_improvement,32.2632418870139,0,0,17,0,624.6280189655673,87.77270968867224,26,Individual,0
20675.614038138596,60,11.01059099434294,A,9,RENT,47794.31418154654,debt_consolidation,29.56026794072638,0,1,7,0,48265.7654138717,0.8619411100937335,23,Individual,1
11173.120592521467,60,10.902520880121543,E,0,MORTGAGE,34336.30922826405,credit_card,18.38228805178813,0,1,10,0,25571.902865164047,44.464773034666734,14,Individual,1
1354.3943630974366,60,12.222750342114491,G,1,MORTGAGE,98702.05361408406,debt_consolidation,9.0756915802749,0,1,6,1,17502.513665955415,21.581725477872816,21,Individual,0
26283.60356465326,60,17.453864852399512,B,2,MORTGAGE,67077.11860622089,debt_consolidation,31.2871936349526,0,0,10,0,10756.411667145172,31.154480534357532,18,Individual,0
20932.659037423524,60,9.616234627198983,B,1,OWN,19111.74109677791,debt_consolidation,8.581954672585802,0,2,6,0,42193.92738013899,97.14358984348264,16,Individual,1
18375.194765233286,36,23.406671233445348,B,7,RENT,26173.370763064446,debt_consolidation,19.477417274334595,0,1,7,0,29846.513245944563,95.38466756892062,23,Individual,1
38711.7720701143,36,16.498251683558006,D,5,RENT,76071.08495964385,debt_consolidation,15.147840341295261,0,1,9,0,18962.18703469944,86.02355047214773,20,Individual,1
23276.768174553636,60,23.400315539920136,B,0,OWN,38266.70048027741,debt_consolidation,8.079974797185066,0,1,9,0,4267.10813505694,96.2893645483807,19,Individual,1
34673.831533786,60,5.928087171583094,E,5,MORTGAGE,48432.18322633939,other,24.585297830783016,0,2,11,0,37095.01275911818,99.3978046295749,25,Joint App,1
6438.559212001247,36,11.852227409229467,C,0,MORTGAGE,31902.290366056397,debt_consolidation,39.28280569430636,1,0,11,0,10466.501830166359,82.65449281367755,13,Individual,0
23199.05206204768,36,5.4561532137524615,E,8,RENT,89340.89432539488,other,19.05101208611456,0,1,6,0,5040.168020816821,4.680227442172535,22,Individual,0
34851.20544250521,60,10.445036301959396,C,2,OWN,39052.2638828355,major_purchase,19.98128204380302,0,2,9,0,11043.750423759253,11.240005050094792,13,Joint App,1
23741.124533916023,36,22.240129445371764,C,0,MORTGAGE,54333.99869407878,credit_card,14.909467508421805,0,2,9,1,42682.09469682142,39.45787741162876,23,Individual,1
29002.55294695306,60,5.7321943168440175,C,0,OWN,17646.642675599403,credit_card,9.131267645669045,0,2,11,1,35083.07973636517,9.194193826395924,19,Individual,1
15509.699144676088,60,13.722941998314898,D,1,MORTGAGE,19764.780700848783,home_improvement,11.302970832169343,0,1,7,1,18589.785941497583,64.87460938125224,22,Individual,1
4605.531164445598,60,7.351341409464556,D,5,RENT,102393.61966586603,home_improvement,35.032860869481304,2,1,6,0,20711.324520429604,83.09257683195013,20,Individual,1
18858.111509955786,60,13.336813185207355,C,0,RENT,20412.925726507423,credit_card,37.92483749683096,0,0,9,0,43080.65303446553,65.33624722468319,21,Individual,1
16384.696242715443,36,21.777031685287547,C,6,MORTGAGE,49430.1329318436,credit_card,33.049364096316665,0,1,6,0,24512.557718225813,56.56368591181761,16,Individual,0
34815.347112778945,36,17.461420668050383,E,10,RENT,57801.413747829385,credit_card,1.0578258377544936,0,2,11,0,16377.765939734296,56.55428885197779,13,Individual,1
10515.816791746418,36,19.735126906628466,E,3,RENT,41936.62363917303,car,24.311935924264244,1,2,10,1,14188.026304850753,32.651893796714184,33,Individual,1
38702.63487386922,60,11.98208230899162,C,6,RENT,59263.284822180955,home_improvement,21.97089817872648,0,2,8,0,37875.94269402171,83.26293824131969,14,Joint App,1
38367.38667237535,36,23.88795390020283,A,3,MORTGAGE,14525.281286166948,debt_consolidation,30.99058026675953,0,2,9,0,11221.654650123519,80.43754594844174,16,Individual,0
10657.634079786108,60,19.185241875590002,A,10,RENT,66733.35984187116,debt_consolidation,31.222391937623403,0,0,9,0,35628.07952787997,32.13052013291416,18,Individual,1
14574.026263615498,60,13.435976385690617,E,3,RENT,11133.466380636723,credit_card,17.52446026545659,1,1,8,0,44508.76795118975,83.61319826207941,26,Individual,0
35926.67389408151,36,13.529296004541099,A,3,OWN,55877.59852087179,debt_consolidation,11.501246231298001,0,2,12,1,20374.524899048414,65.33490287985758,28,Individual,1
38698.266614948196,60,23.373683558865952,B,9,RENT,140019.6977458591,medical,3.8921320671114135,1,0,12,0,38883.22259530102,52.52465590398433,14,Individual,1
18294.125010605716,60,16.528093868707835,B,9,MORTGAGE,68351.92128948291,credit_card,24.45288507003857,0,0,13,0,2183.8909908626524,79.1886965479993,25,Individual,1
13518.884779995014,60,19.127584198060834,C,7,MORTGAGE,37838.81408651955,other,10.944293025916387,1,1,11,0,8890.884367770346,81.63522096953248,24,Joint App,1
21517.66651681014,36,13.340704490263416,C,1,MORTGAGE,32472.514580320418,debt_consolidation,38.58555947438844,0,0,13,0,8805.803983318167,75.75202598054537,25,Joint App,1
27822.999048263657,60,9.473855295294282,B,7,RENT,36030.12513495091,home_improvement,1.8699221493629148,1,0,13,1,10840.045688236072,43.285382444514134,12,Individual,1
11665.506099624212,36,19.47118583988837,B,9,MORTGAGE,21197.56034635114,debt_consolidation,38.57161078409341,0,0,15,0,38300.81806593683,92.95673111700768,26,Individual,0
29722.453810143837,60,17.156475442827755,D,10,MORTGAGE,33145.63065744612,major_purchase,19.830030246280653,1,0,10,0,48262.70242384331,32.6470746169789,16,Individual,1
3014.6369274710005,36,15.026857608495588,F,0,RENT,17453.388077720927,car,24.263565564440462,1,0,5,1,17601.016699991294,21.05170430387777,19,Individual,1
2922.485217812241,60,17.48041879988928,A,6,RENT,23550.002023954927,home_improvement,23.34142263881247,0,0,8,2,32972.413202981086,87.4584196128964,27,Individual,1
16065.220500676263,36,9.165711721284673,A,6,OWN,56988.72781134927,debt_consolidation,30.108297331833995,0,1,11,0,22932.615840587507,52.17910554057361,22,Individual,1
14785.454490368104,36,20.878774130639126,C,5,OWN,54374.40838223027,credit_card,3.6361436032962846,0,0,7,1,14577.026381344233,8.696203961449955,14,Joint App,1
13309.695399318938,60,23.963256100406117,D,3,RENT,44621.0939937974,debt_consolidation,35.51408380290205,0,1,15,0,23739.358475857112,30.543941941827192,17,Individual,1
20149.77074408749,60,22.822062883354054,D,4,RENT,39512.54664377942,credit_card,31.641852102287103,0,0,16,0,36677.658837684845,51.60876520078321,21,Individual,0
13508.609710151279,60,11.428714906140343,D,0,OWN,15154.309052111865,credit_card,34.006623480550445,0,3,10,0,2013.22505225609,94.90631702459721,16,Joint App,1
8498.058820255585,60,13.120115465641518,E,1,MORTGAGE,29953.09412379488,credit_card,19.415190320183694,0,2,11,1,45417.02448349881,4.81986496745932,23,Individual,1
13069.312414455435,36,21.168045995951225,B,9,MORTGAGE,34999.335251962424,debt_consolidation,27.91215762028836,2,0,7,0,26145.18967562839,43.88419706815898,24,Joint App,0
39021.26663959916,60,16.902342616492078,A,6,OWN,16428.320035695167,credit_card,18.29056951425159,1,0,13,0,10938.372373249449,87.0773936631991,26,Joint App,1
17033.423262799093,36,15.958288873532984,C,1,OWN,18061.59768864789,debt_consolidation,5.214264369625328,0,1,12,1,27474.957867989368,9.867258764194474,15,Individual,1
18343.798297475096,60,23.532839350668905,D,7,MORTGAGE,58821.714145246726,debt_consolidation,12.080233174067905,0,1,10,0,25310.794491013577,89.38404419706244,23,Individual,0
23485.25460809446,36,15.720499219541015,C,6,OWN,42634.981041438245,other,11.136420949845945,1,1,6,0,25681.834445246936,53.04622081030633,16,Individual,1
39350.28996815484,36,15.298773591746198,F,9,RENT,20415.685896687522,other,6.641417590641621,0,0,12,0,36964.68845510935,52.491727060561665,16,Joint App,0
10422.449780994757,36,5.840371825327193,D,7,RENT,72003.7059006601,credit_card,9.652639882780596,1,1,6,0,40423.89802495304,6.698581754016897,24,Individual,1
27570.002310764918,60,6.388339171802753,D,3,MORTGAGE,59446.9990134096,other,19.940558843971846,0,0,5,0,1407.685568870215,88.99491414724382,14,Individual,1
28923.403048127242,60,5.148406157613003,A,0,OWN,34027.145434979866,credit_card,16.888507856254495,1,0,11,1,47385.941696645605,24.73725213270932,19,Individual,1
24685.65225492957,36,23.264884515672673,A,6,MORTGAGE,19296.638552827302,debt_consolidation,13.166567090194917,0,0,8,1,4537.146621062954,56.47659849839549,20,Individual,1
4454.555245829119,36,13.167733200354013,D,0,OWN,80650.15406854323,debt_consolidation,36.26886075332007,0,1,8,0,32171.285911310955,89.35850082258048,16,Individual,1
27398.018757275484,36,14.371227522668251,A,6,MORTGAGE,84136.76088983333,credit_card,31.14836315927054,1,1,9,0,46321.452404864656,98.40802336938633,14,Individual,1
3499.6937304108437,36,21.90773895184924,A,8,OWN,65061.32846948066,major_purchase,0.10078081373388503,0,1,8,0,47641.8774599024,20.46165602387281,22,Individual,1
24249.56333244598,36,17.18492620751556,E,4,MORTGAGE,63471.987062704975,debt_consolidation,22.81446991763426,0,0,8,0,38883.35772516402,66.48414191421116,22,Individual,1
29843.665911647964,60,17.190031927811624,E,1,RENT,35345.072371610426,debt_consolidation,27.994970796904155,1,0,12,1,27483.05378106214,32.71761755397594,21,Individual,1
9227.825734178066,36,10.930688587096249,B,10,RENT,38297.47433689485,credit_card,2.1362465536930486,1,0,9,1,19122.417854398333,27.816504825275533,18,Individual,1
33823.25829416819,60,21.678167478490384,D,0,RENT,71736.64340061584,debt_consolidation,4.559985295240554,1,0,13,0,21419.179353323532,45.96941288873045,19,Individual,0
2183.798415787166,60,8.316599520789875,A,7,MORTGAGE,41144.452030208726,credit_card,11.142479132280073,1,1,10,0,7667.528156428394,65.77497972067673,18,Individual,1
33908.701682673935,60,6.062991843458958,B,3,MORTGAGE,23962.12509092354,debt_consolidation,24.553383706168926,1,0,9,0,31109.3874364387,91.18142079149703,15,Joint App,1
18952.83297506784,36,8.832067150370646,C,7,RENT,22817.532949724726,debt_consolidation,36.92493593397031,0,0,12,0,14279.594844167137,34.5012069138932,19,Individual,1
9485.929657334134,36,10.354744375491293,D,1,OWN,62814.598705855235,car,19.4341111333542,0,0,8,0,11721.765784140136,50.11693138436245,17,Individual,1
6217.347654764752,36,10.646221157084135,A,2,OWN,104370.24410211624,home_improvement,39.29206927311572,0,1,8,1,12618.286075757984,10.123184975200939,19,Individual,1
38178.979535712526,36,18.41027197237535,B,2,RENT,47525.20115828258,debt_consolidation,37.469609669387204,0,3,11,0,20614.37445164886,43.99712135241695,24,Individual,1
3833.9579156651116,60,9.356491746572871,B,3,RENT,110284.15380709367,credit_card,25.494399702029547,0,0,10,0,2394.2996016124985,76.29890766981336,12,Individual,1
8764.643377501101,60,18.53316608989969,G,8,RENT,13569.857652256776,debt_consolidation,18.319364718125524,0,2,14,0,5841.137221434289,8.697379348100965,26,Individual,0
14565.071549888793,60,6.822643464675995,C,8,MORTGAGE,19526.95145350266,other,27.26327847379818,1,1,9,0,22549.492415319317,98.26913665494352,15,Individual,1
25189.1591094837,36,7.94404922195818,B,4,RENT,28131.005467549356,other,31.64806633992879,0,3,7,0,24843.223195042217,84.59029755351712,22,Individual,1
22247.24232576784,36,15.176428969819899,A,6,OWN,13427.98153319371,credit_card,37.72284116448052,0,0,14,0,42397.01993278321,35.29208834404272,22,Individual,0
5900.096204080245,36,23.437916051532852,C,8,OWN,32567.64707017747,credit_card,30.14067448102445,0,1,12,0,36670.553549844946,92.40286211835958,26,Joint App,0
12299.39136579037,36,22.19135177622228,C,0,MORTGAGE,65495.969651618216,debt_consolidation,15.662220050619995,0,2,4,1,24439.967210940238,75.7356989227083,16,Individual,0
10311.31907235494,36,24.375068848856063,D,1,RENT,13126.811966040577,debt_consolidation,19.732115189501602,0,0,12,0,2259.9234561537173,50.752686416563506,24,Individual,0
9328.171325123314,36,18.00958130556342,B,5,RENT,57609.51703927381,credit_card,1.8805458436649003,0,1,15,1,36314.965660149115,92.3623391883425,10,Individual,1
17034.629122719496,60,18.51629732832184,G,2,MORTGAGE,19650.811627908635,credit_card,1.1497932919332232,2,0,8,0,27570.745877975773,22.779700857821116,29,Individual,1
28457.22665107462,60,17.50045997862984,B,10,MORTGAGE,24148.261211720954,debt_consolidation,11.260618510668401,1,0,5,0,44172.38090620714,22.13397639486223,21,Individual,0
9480.664356472202,36,17.456378457163947,B,10,MORTGAGE,33962.679930332895,credit_card,32.24395640535133,1,1,12,1,16294.005277108154,3.311085669779157,15,Individual,1
15300.476308416275,60,7.942406901351693,B,6,MORTGAGE,35261.78938627737,credit_card,12.769757983214456,0,4,7,0,7587.202660283749,3.985020815150686,19,Joint App,1
16245.779646805328,60,15.874779123278573,C,4,OWN,60102.34939439098,debt_consolidation,4.676624868930266,2,1,4,0,24432.12735775588,54.836586299049394,25,Individual,1
39081.804647981,60,12.721358669034515,F,9,RENT,32939.18061542099,home_improvement,14.245150255598036,0,0,9,0,12290.990373052597,42.36983522062893,29,Individual,0
38231.98791828369,60,13.85074431554587,D,7,MORTGAGE,51316.68931857438,debt_consolidation,12.22299304795797,1,0,10,0,46452.47823387234,93.55605836024927,15,Individual,1
32205.36572733096,36,15.472011461184747,C,0,MORTGAGE,61725.72021248176,credit_card,39.572678857199904,1,0,10,1,46082.231162509976,21.384928053032414,16,Individual,1
10424.697911948222,60,7.567923436045032,A,8,RENT,38582.58315662731,credit_card,38.85423447341981,0,0,11,0,29804.042208845356,64.79970069838227,29,Individual,1
3653.4552495751177,36,12.189754677042398,A,10,RENT,108046.71074921347,other,29.477080832554524,0,0,11,0,47440.0361273121,31.839711634722477,18,Joint App,1
13359.261371104365,36,6.268991217532072,C,9,RENT,26650.07082204533,credit_card,33.1572316057476,1,1,10,0,3651.2642660270376,80.87980067501735,19,Individual,1
11404.987427919403,60,24.593362608447983,D,5,MORTGAGE,24218.9667884082,debt_consolidation,10.154306309550396,0,1,13,0,18279.968012694564,89.3088997483478,14,Individual,1
20731.106205709362,36,7.370560576402523,D,4,RENT,24556.019306762322,debt_consolidation,21.50697932496975,0,1,15,0,38609.77692447411,51.736606927988326,26,Joint App,1
31331.38849264393,60,10.17049477089909,B,7,MORTGAGE,110722.64288475944,debt_consolidation,39.93979668615407,1,1,6,0,22973.078362747423,67.32790450305085,19,Individual,1
34474.59461627546,36,22.825858534067944,A,3,RENT,55273.219863025864,other,12.928568106919629,0,0,11,0,40439.97589541069,88.59221578940598,22,Individual,0
33949.69933100983,36,14.654200924782836,B,8,RENT,65975.12811183491,other,39.44763965551325,0,0,13,1,5001.4970886117335,41.64226797036038,17,Individual,1
15027.346887699643,60,7.7127440304126065,E,4,MORTGAGE,51338.84555289442,home_improvement,7.530314203138828,1,2,7,0,8646.488189182133,50.69562845707319,12,Individual,1
27802.139394966634,60,12.684610760786978,C,0,MORTGAGE,34667.09951809571,car,24.80564342693598,0,0,13,0,42943.73694850133,11.682121659535783,20,Joint App,1
13200.533703444582,36,7.3173598838277165,B,7,OWN,39165.168562281586,credit_card,31.277595262772493,1,1,9,0,4887.750189041273,93.40217649620979,16,Individual,1
3375.316186172126,60,9.004319941690035,B,8,RENT,22123.22510639415,credit_card,23.727144256849396,0,1,6,0,7440.6837545214985,51.034182286308706,17,Individual,1
28361.045358514748,36,6.0405969389969005,A,4,RENT,102854.04510205807,other,12.356220538390907,2,1,9,0,8233.238145515199,34.82615692560581,19,Individual,0
1383.274550221726,60,13.764549890981998,C,4,RENT,34579.01318410875,debt_consolidation,32.55937302620975,0,0,5,0,38049.5342441965,88.40592030709473,20,Individual,0
16958.120910881054,36,21.132722434505197,D,5,MORTGAGE,23543.845450099307,debt_consolidation,8.069820167863075,0,1,12,1,18100.887912281316,82.44226412478093,19,Individual,0
13845.791502780954,36,16.71938357399791,F,8,MORTGAGE,17488.068943540995,major_purchase,17.211453628271407,0,2,15,1,27163.627887146104,22.503284586251993,17,Joint App,1
28041.724002235245,36,17.126906109692236,C,4,RENT,86084.8399609333,credit_card,11.189596040204606,1,1,10,1,14548.160288666522,92.26043326501424,26,Individual,1
30883.573437654777,36,9.011680601664807,A,1,RENT,61371.205557401845,home_improvement,19.815633188873054,0,0,18,0,30640.39889959373,52.66886529401663,18,Individual,1
12859.69080288007,36,11.87787686504733,C,2,MORTGAGE,46701.94627523295,home_improvement,15.496554860615404,0,1,9,0,14339.42481679128,47.94748677630373,17,Individual,0
32653.45356334929,60,21.90484207681664,D,10,MORTGAGE,14253.187060346087,home_improvement,7.1639177993074865,0,2,10,1,48932.5189194524,51.343267328402895,15,Individual,1
12462.753659692416,36,6.75712368653029,A,9,RENT,44297.20696152214,credit_card,29.675511163225853,0,0,11,0,37389.70888791363,5.572018744366414,24,Individual,1
18406.72803947589,60,22.158613073370674,E,2,OWN,31875.996267509796,home_improvement,7.064841004032103,0,2,9,0,42757.461558176634,57.7253529656835,23,Individual,1
29353.722553551223,60,14.673800525295713,D,8,MORTGAGE,28200.201753145753,debt_consolidation,21.825808739286398,0,0,7,0,17621.123540119283,6.912903260425807,21,Individual,1
28023.888939766755,36,21.742948626502347,C,7,RENT,73090.96150274889,debt_consolidation,32.183127796026824,1,1,11,0,8882.812449941614,14.956141151699509,16,Individual,1
39507.3704201758,36,11.360128387888007,C,5,MORTGAGE,18580.769793772008,credit_card,19.330760632988092,0,2,6,0,20436.036773035998,93.03815515634861,13,Joint App,1
9781.279944421343,60,11.776859031660416,D,4,MORTGAGE,17593.594178232706,home_improvement,35.474372175114425,0,3,10,1,19697.043613737726,93.04762811099495,20,Individual,1
26830.398628043713,36,20.032097366462857,C,9,MORTGAGE,15810.132640201433,debt_consolidation,17.152379420300697,1,2,6,0,48453.64769455319,7.57563467386142,20,Individual,1
24777.59442275532,36,20.699923467844403,A,1,OWN,23030.920405705034,other,38.82837303716747,0,0,10,0,3839.386943293943,60.89975764771709,25,Individual,0
36688.83972511117,60,9.592893559802935,A,8,MORTGAGE,18108.902379309187,debt_consolidation,0.9961234909750427,0,5,10,0,48091.48114650507,2.9198576767867745,16,Individual,1
7098.123524150127,60,24.45742649643811,A,9,MORTGAGE,57199.346448704026,other,31.6428709705715,0,0,9,1,42723.269223789684,99.94254352874496,15,Individual,1
30320.128379890386,60,6.689802084896579,D,7,MORTGAGE,23063.489142808954,home_improvement,28.314368965613347,0,1,13,0,5553.994121960187,80.79674399525979,21,Individual,1
23162.476034481966,60,6.370059262042618,B,4,MORTGAGE,40132.020711478865,debt_consolidation,24.442859627688982,0,0,9,0,40001.418597794844,13.988175287101212,16,Joint App,1
11711.96892172831,60,16.910084305722055,C,5,OWN,26342.575450014814,debt_consolidation,11.844250487731397,3,1,8,0,46862.80516006681,21.76453140371013,9,Individual,1
19502.961651739788,60,19.45481535543243,D,8,RENT,59481.17788925068,other,24.4285743104469,2,1,8,0,15981.675488667508,4.114122287917277,21,Joint App,1
14017.287285722114,36,24.217722584499477,B,0,RENT,52041.4061995024,debt_consolidation,23.78283474374402,0,2,11,0,20602.638890614227,72.3840492366498,19,Individual,0
23593.222708749974,60,13.098915615977232,D,3,OWN,37257.0278448509,debt_consolidation,5.976100449488575,0,1,12,1,20470.63597924944,31.380577955971557,20,Individual,1
35671.02382177197,60,5.505828179792662,B,4,OWN,80947.02692531003,major_purchase,35.19380008948104,0,1,7,1,38545.211382351044,12.041263568696737,20,Individual,1
23202.89439207588,36,17.05792678892814,B,8,MORTGAGE,27395.927287092854,debt_consolidation,21.384615061914843,1,1,12,1,16302.6289834167,68.45697589793937,21,Individual,1
25637.174314736778,36,10.793920411975437,B,4,RENT,30439.960083319478,credit_card,3.5622145078622847,0,0,9,0,25144.88433076673,59.285755890857125,25,Joint App,1
21231.166037473668,36,13.658942423908044,F,4,MORTGAGE,39281.08215891894,debt_consolidation,15.662715722406656,0,0,15,1,12102.426450811427,92.49893785194709,23,Individual,1
2995.4547513735606,36,14.769389644998705,D,2,RENT,49870.54854467472,credit_card,8.660690454313427,0,1,10,0,46226.68052504478,35.1568440820762,20,Individual,1
10081.483718167676,36,6.2902522147606765,A,7,MORTGAGE,13957.633734596242,home_improvement,6.745265372539184,2,0,5,1,45566.354765054246,73.41049883623317,20,Individual,0
20188.067447851226,36,14.719635691282056,F,6,OWN,64550.86472384912,credit_card,37.8547113690192,0,1,11,0,25637.888562301174,9.615944597043413,28,Individual,1
13099.176066043487,60,13.526393336086295,D,7,MORTGAGE,26736.61964593159,other,26.993248610880585,0,1,11,0,44423.131725630694,85.65977035197493,23,Individual,0
8088.780312686575,36,19.250885305731863,A,3,MORTGAGE,50346.32914218265,other,12.063398174858783,0,1,4,0,27788.87582386243,71.26344169124597,20,Individual,1
20661.180834819093,36,17.913318224246893,A,7,RENT,24678.373389831435,credit_card,27.13406350731464,0,1,5,0,13367.578400559032,11.628183344525599,17,Individual,1
13589.581944466163,36,8.704314363011221,B,9,MORTGAGE,70994.30038328252,home_improvement,32.12161543395277,1,1,9,1,20024.275734278057,73.8189015418333,11,Joint App,1
11066.198083763175,36,9.122778364207939,C,3,RENT,60807.649021966696,debt_consolidation,12.677269874839446,0,0,11,0,32788.707101294196,3.492049891805926,27,Individual,1
19095.431280174853,60,10.020123575487466,C,0,RENT,61014.91732139326,debt_consolidation,39.392543897919495,0,1,14,0,45334.38551597858,93.28390610247571,19,Joint App,0
6198.086065204753,36,8.579008805943547,B,3,MORTGAGE,45311.22910105655,home_improvement,35.258082908529396,0,0,11,0,1256.0904561738862,76.6428282797139,14,Individual,1
37182.083589940885,36,18.144263993369343,B,4,RENT,33053.22201197398,home_improvement,31.885240164979383,0,0,6,1,8535.646594640322,59.205902094046856,17,Individual,1
34840.38181885032,60,24.88860358400541,B,9,OWN,15513.992632933974,debt_consolidation,28.60993062566536,0,2,10,1,44499.07714862534,81.77045331979514,22,Joint App,0
28597.202843880877,60,18.042166810318733,A,7,OWN,37305.58340439466,other,1.5495785118024408,0,2,10,1,10189.125347396539,2.065649640281153,14,Individual,1
5142.339275949792,60,17.133630923825827,C,9,RENT,64703.659052684394,home_improvement,0.8961496835088312,0,1,10,0,48351.30839995006,23.73356396461942,19,Individual,1
31259.212924318028,36,13.19855866702145,B,5,MORTGAGE,54183.37550203525,debt_consolidation,6.592670173181516,2,1,9,0,8986.271936344703,57.985460533773484,19,Individual,1
32510.33579625174,60,11.251605177195215,C,10,OWN,25076.252134936447,debt_consolidation,36.67709683249662,0,0,3,0,46542.87979569285,35.39980902695393,10,Individual,1
30942.820090859168,60,23.221475138129584,F,9,RENT,168858.55138005543,home_improvement,8.693275313117912,0,3,12,0,16454.36999345341,1.1985602838288423,14,Individual,1
5444.669597650405,60,24.38003748284306,A,4,RENT,61658.874084128714,home_improvement,28.04541247734555,0,0,11,0,48759.49564747131,78.52902966387391,20,Individual,0
26112.410325642824,36,14.935523511754557,A,2,OWN,24957.37992909356,car,39.1960589418014,1,1,10,0,46394.81071667312,19.68789030455069,14,Individual,1
33538.66703422654,36,10.80400991013115,A,3,RENT,27117.431374349384,debt_consolidation,37.49100715280595,0,1,12,0,39358.437630063556,98.45242297975594,21,Individual,1
23516.78264756704,60,20.402444153395354,C,5,MORTGAGE,21624.343551075624,credit_card,16.011842337749375,0,1,12,0,37303.36296186574,25.9985411119072,16,Individual,1
26209.887633895472,36,7.649135817337569,D,5,OWN,33949.371648289205,medical,27.244198999394108,0,1,6,0,36582.677102612746,17.593243914674595,22,Joint App,0
18876.175697625942,36,20.311764752873632,C,5,RENT,79929.70473313898,car,30.371916931462913,0,1,8,0,33284.64571970795,18.277739933323222,20,Joint App,0
21619.585475478052,36,21.378967486226774,C,1,OWN,45490.278809250965,credit_card,21.980855339041536,0,0,6,0,24481.507044999085,60.68166685505597,17,Individual,0
2340.6974757172834,36,7.498078892543347,B,10,OWN,83169.4792161414,credit_card,20.921189687023862,0,2,9,0,48734.90296821451,59.04848003338461,10,Individual,1
25919.557856958098,36,24.537229375931275,B,7,MORTGAGE,80124.91164516064,car,8.940061187377273,0,1,6,0,12991.97966231458,37.093613247012556,18,Individual,1
4176.441302755209,60,24.710245807769567,B,7,MORTGAGE,72163.73399612051,debt_consolidation,27.03620958754255,0,0,3,1,40934.70868834449,34.42463975244985,20,Individual,1
17965.56917926871,60,23.734389586547024,C,5,MORTGAGE,84560.30913745947,medical,11.752162160443206,0,0,15,0,6766.910479309013,6.22853654672626,24,Joint App,1
